y0,y1,y2,y3,y4,y5,y6
0.064002,0.819532,0.264984,0.704623,0.836798,0.375647,0.877588
0.187829,0.213847,0.848081,0.681215,0.849541,0.59604,0.946032
0.263961,0.062895,0.184812,0.677259,0.667923,0.907726,0.656396
0.888128,0.915858,0.996113,0.695043,0.806436,0.711651,0.087848
0.562447,0.46244,0.068146,0.800955,0.278218,0.403101,0.857915
0.694606,0.253399,0.107438,0.042144,0.966402,0.188806,0.083942
0.397188,0.361973,0.938484,0.621915,0.236933,0.823002,0.218555
0.790942,0.727469,0.504714,0.427898,0.262981,0.768642,0.985245
0.743755,0.065275,0.118621,0.26007,0.744667,0.159938,0.143239
0.255645,0.74867,0.570583,0.803245,0.877045,0.250139,0.856762
0.955654,0.111473,0.799851,0.855121,0.107691,0.611664,0.863807
0.16884,0.075314,0.321995,0.355727,0.101246,0.173983,0.027278
0.084501,0.418551,0.186805,0.61061,0.368777,0.629944,0.042312
0.120893,0.226322,0.622715,0.749661,0.783398,0.516598,0.608374
0.718255,0.454471,0.685217,0.69342,0.103307,0.147603,0.31368
0.999226,0.7355,0.646254,0.263575,0.190766,0.990455,0.464098
0.533656,0.006704,0.77462,0.452876,0.577048,0.510413,0.515985
0.116602,0.2065,0.878894,0.975438,0.792445,0.719133,0.977211
0.411994,0.517306,0.354758,0.472355,0.211741,0.802384,0.186166
0.216658,0.572369,0.956898,0.391012,0.099242,0.122478,0.608134
0.024689,0.277243,0.517873,0.124739,0.160002,0.920942,0.979212
0.512575,0.685545,0.188777,0.548469,0.143171,0.701225,0.933712
0.543053,0.49104,0.299895,0.432025,0.402644,0.955953,0.913342
0.154332,0.906133,0.122846,0.251192,0.010397,0.204334,0.535936
0.54937,0.687023,0.197313,0.298741,0.682058,0.602606,0.496644
0.614462,0.039767,0.140168,0.060402,0.890759,0.4741,0.523187
0.314128,0.170218,0.857204,0.629128,0.394785,0.253877,0.802433
0.502243,0.385461,0.855269,0.111466,0.608118,0.284051,0.619694
0.398514,0.590983,0.153612,0.230686,0.765751,0.145807,0.233117
0.334161,0.516218,0.398174,0.46392,0.801433,0.973476,0.609533
0.124426,0.160598,0.949917,0.025582,0.089545,0.927556,0.135338
0.248698,0.650027,0.491536,0.158178,0.264779,0.227866,0.214658
0.104434,0.385405,0.411521,0.189873,0.273343,0.16698,0.611483
0.120991,0.364468,0.506721,0.531146,0.268012,0.650879,0.226231
0.32672,0.390919,0.902662,0.782556,0.047711,0.219869,0.124568
0.368322,0.949618,0.898837,0.838022,0.909775,0.398422,0.956416
0.822087,0.214097,0.963419,0.072756,0.13235,0.068588,0.070694
0.494482,0.241856,0.677084,0.927855,0.369418,0.668553,0.156374
0.05366,0.52672,0.358444,0.769749,0.373088,0.845146,0.087615
0.372174,0.054972,0.677048,0.393464,0.409347,0.313176,0.467025
0.492104,0.435765,0.194895,0.01467,0.391982,0.39413,0.825038
0.582872,0.555876,0.443935,0.70191,0.510476,0.465904,0.632635
0.00659,0.668327,0.051298,0.8876,0.61103,0.121341,0.498268
0.044951,0.310097,0.05226,0.957147,0.143644,0.761499,0.037843
0.918111,0.986819,0.122417,0.98701,0.933483,0.384472,0.608806
0.780643,0.022408,0.058711,0.769922,0.240557,0.045798,0.584824
0.471277,0.898166,0.259525,0.363951,0.320421,0.78912,0.523816
0.989798,0.093153,0.695301,0.515541,0.223926,0.260071,0.597707
0.605875,0.672967,0.552475,0.486785,0.041622,0.773212,0.907079
0.822571,0.734789,0.083005,0.18844,0.729761,0.36901,0.973423
0.324596,0.314736,0.554436,0.811929,0.711795,0.296112,0.680736
0.041811,0.044268,0.378634,0.865988,0.242409,0.549921,0.420129
0.433602,0.564437,0.816755,0.02084,0.957388,0.260343,0.92095
0.819451,0.755739,0.780913,0.552199,0.05251,0.692122,0.334396
0.961932,0.990931,0.741986,0.128057,0.03519,0.882246,0.513431
0.148874,0.579862,0.059257,0.398479,0.69513,0.282033,0.452955
0.34412,0.318687,0.061538,0.245068,0.861197,0.590444,0.793407
0.66318,0.395997,0.395387,0.699059,0.813297,0.032765,0.994103
0.502607,0.50178,0.079479,0.626553,0.812434,0.273726,0.317185
0.733435,0.486032,0.031447,0.309354,0.854868,0.736298,0.559567
0.203655,0.766272,0.785994,0.447639,0.813445,0.279351,0.678239
0.246933,0.129432,0.561985,0.791521,0.529918,0.948475,0.71333
0.521779,0.78351,0.582741,0.26813,0.865921,0.710753,0.61638
0.989931,0.917038,0.322538,0.767763,0.221262,0.462961,0.094699
0.920908,0.941851,0.026061,0.630872,0.714101,0.337394,0.441875
0.465526,0.432336,0.349298,0.400549,0.394585,0.718958,0.300827
0.090637,0.063843,0.786412,0.080771,0.301446,0.824934,0.223951
0.898527,0.946023,0.135271,0.712106,0.553017,0.487444,0.309118
0.922138,0.944684,0.301022,0.079941,0.026258,0.184162,0.654377
0.896737,0.346969,0.049068,0.521474,0.367084,0.961569,0.777349
0.002757,0.959444,0.387353,0.689231,0.67804,0.505083,0.527335
0.893114,0.108753,0.359743,0.163262,0.199091,0.026093,0.067047
0.879261,0.154056,0.647045,0.530089,0.030073,0.275789,0.164614
0.143292,0.90014,0.330192,0.916384,0.210382,0.493828,0.48382
0.022712,0.60218,0.575416,0.84792,0.892284,0.226692,0.716563
0.137525,0.403476,0.952502,0.458198,0.970899,0.621561,0.240533
0.918547,0.272725,0.462957,0.217921,0.396513,0.428594,0.893919
0.174624,0.094331,0.678413,0.933424,0.339595,0.701784,0.600097
0.495622,0.565104,0.879237,0.122559,0.982087,0.892805,0.564121
0.054677,0.150658,0.992124,0.110078,0.239902,0.39286,0.437059
0.203787,0.850218,0.516505,0.341355,0.264844,0.055938,0.244224
0.229919,0.272611,0.645337,0.403367,0.860722,0.561308,0.691701
0.015202,0.926546,0.979129,0.549303,0.552217,0.386605,0.452836
0.789664,0.869227,0.065314,0.352254,0.990298,0.359048,0.664782
0.522072,0.950039,0.528293,0.312743,0.17632,0.144481,0.430984
0.86971,0.707707,0.580876,0.334835,0.518594,0.361395,0.842533
0.093419,0.569296,0.588781,0.336124,0.576671,0.751797,0.28304
0.688262,0.470041,0.992042,0.133613,0.779169,0.414862,0.562279
0.498818,0.804401,0.995331,0.607376,0.586659,0.883671,0.914691
0.458092,0.548641,0.865039,0.686188,0.358994,0.770035,0.00763
0.619968,0.342827,0.813234,0.502175,0.374744,0.124327,0.413976
0.522329,0.5374,0.036742,0.829162,0.914345,0.43031,0.089009
0.293291,0.985783,0.211139,0.517075,0.265918,0.422655,0.074128
0.427897,0.854577,0.460247,0.912569,0.822063,0.188814,0.656018
0.220138,0.392188,0.051474,0.88258,0.944687,0.468672,0.729218
0.960321,0.383667,0.464048,0.618066,0.895513,0.13231,0.456988
0.056065,0.262638,0.652272,0.65896,0.795302,0.361006,0.607823
0.488104,0.739486,0.64452,0.500373,0.501626,0.161002,0.147302
0.808699,0.821531,0.243136,0.03968,0.802286,0.697725,0.286125
0.202207,0.633936,0.724946,0.022881,0.484642,0.541994,0.55964
0.066617,0.747467,0.393555,0.522087,0.591803,0.481419,0.201853
0.570048,0.995874,0.902929,0.435453,0.934403,0.375649,0.855761
0.106124,0.542466,0.217963,0.968315,0.76842,0.646593,0.229738
0.06482,0.158334,0.454396,0.385465,0.613311,0.703043,0.666346
0.578407,0.40077,0.063608,0.528747,0.270046,0.328724,0.70646
0.495106,0.338366,0.19063,0.312118,0.13886,0.817676,0.633336
0.09022,0.089277,0.574665,0.426696,0.498007,0.676639,0.429783
0.935773,0.010375,0.371754,0.888219,0.49897,0.458616,0.951124
0.720023,0.788175,0.590218,0.012023,0.200697,0.186059,0.016103
0.073137,0.449037,0.788163,0.847522,0.598855,0.166069,0.486809
0.404162,0.333383,0.336354,0.253706,0.46071,0.587412,0.106937
0.633088,0.5957,0.244074,0.258581,0.75997,0.918712,0.661066
0.953319,0.636435,0.30561,0.01118,0.725743,0.151085,0.106429
0.12614,0.583497,0.633926,0.687846,0.186031,0.444082,0.919874
0.853531,0.29782,0.906458,0.151217,0.31611,0.823319,0.706348
0.434866,0.44034,0.367717,0.558076,0.575826,0.148979,0.170686
0.520142,0.169166,0.247369,0.267703,0.065761,0.776752,0.785391
0.69518,0.777492,0.243157,0.447501,0.369462,0.554117,0.659022
0.903858,0.950648,0.634,0.21693,0.789851,0.378711,0.512022
0.706717,0.983449,0.02578,0.003798,0.950887,0.647903,0.388207
0.789796,0.165867,0.023572,0.862252,0.229205,0.855524,0.733418
0.347312,0.56881,0.790434,0.61696,0.669414,0.143373,0.872701
0.824068,0.073442,0.695197,0.169242,0.089399,0.258492,0.127388
0.706779,0.289694,0.81154,0.925085,0.1157,0.577039,0.57292
0.140307,0.158559,0.913177,0.172467,0.565811,0.193131,0.291808
0.839122,0.944808,0.602925,0.97256,0.280281,0.151281,0.424054
0.935706,0.864191,0.313519,0.955135,0.748137,0.758144,0.408139
0.7446,0.107984,0.571268,0.336942,0.291806,0.242814,0.418504
0.650911,0.23996,0.315229,0.619703,0.515631,0.431389,0.350673
0.081522,0.196148,0.182627,0.952024,0.648662,0.587443,0.702929
0.46571,0.702137,0.854402,0.040148,0.867702,0.337131,0.11571
0.244924,0.250538,0.270199,0.240644,0.965988,0.64372,0.545948
0.67018,0.436172,0.735505,0.058453,0.256097,0.719749,0.817071
0.625588,0.043878,0.555457,0.241941,0.729327,0.181367,0.714389
0.810916,0.93978,0.189382,0.258595,0.503937,0.624481,0.364884
0.921111,0.743471,0.037828,0.561874,0.090062,0.715596,0.25585
0.841243,0.599461,0.487247,0.316513,0.277701,0.652247,0.618903
0.733195,0.736771,0.314364,0.06469,0.148979,0.329963,0.729609
0.890577,0.830692,0.211025,0.690182,0.958862,0.624478,0.810855
0.995457,0.441509,0.698394,0.382457,0.696222,0.835415,0.655897
0.470946,0.614672,0.521144,0.735544,0.655501,0.426983,0.396529
0.683271,0.39217,0.453952,0.93686,0.699518,0.444803,0.467767
0.990403,0.265192,0.209955,0.162394,0.92067,0.785764,0.467261
0.707492,0.641902,0.583852,0.01281,0.312051,0.065212,0.482381
0.821477,0.015004,0.398486,0.056159,0.778371,0.283236,0.058907
0.581006,0.301979,0.583525,0.7791,0.387641,0.747314,0.537529
0.478289,0.371044,0.476184,0.073756,0.352539,0.218751,0.304981
0.792712,0.747997,0.900915,0.183982,0.054999,0.21147,0.354909
0.363782,0.153745,0.43625,0.970394,0.789008,0.936316,0.822101
0.294822,0.421831,0.986984,0.278557,0.523805,0.044507,0.892263
0.422226,0.820971,0.208228,0.991688,0.991284,0.571553,0.225893
0.247158,0.973958,0.867497,0.107283,0.503292,0.392918,0.240023
0.764463,0.752914,0.677064,0.70981,0.640089,0.152924,0.323264
0.72109,0.801983,0.12715,0.21801,0.041706,0.185432,0.993193
0.997036,0.666428,0.781253,0.929,0.160123,0.274417,0.96432
0.791741,0.297704,0.879035,0.057137,0.330991,0.461121,0.173168
0.442443,0.618914,0.078317,0.468762,0.81008,0.607183,0.052253
0.834712,0.593145,0.043561,0.210641,0.352137,0.373526,0.086264
0.539812,0.292874,0.97898,0.488904,0.337755,0.995193,0.58646
0.730751,0.032466,0.404587,0.191086,0.714809,0.473123,0.5072
0.899179,0.778918,0.036174,0.431671,0.60957,0.632772,0.608478
0.903599,0.035774,0.868313,0.856871,0.415165,0.73505,0.611809
0.327892,0.801918,0.753504,0.023786,0.006651,0.301634,0.601689
0.276307,0.896071,0.04494,0.808713,0.497346,0.169677,0.958814
0.099355,0.368665,0.27569,0.075209,0.819026,0.500453,0.794919
0.146581,0.919507,0.120957,0.361765,0.541981,0.133616,0.431815
0.900106,0.808814,0.524044,0.143649,0.667938,0.148346,0.061544
0.370886,0.310556,0.748979,0.154158,0.878091,0.470781,0.083381
0.292262,0.081111,0.316028,0.708025,0.429406,0.233252,0.459835
0.601349,0.754906,0.042129,0.6219,0.257748,0.3569,0.804213
0.515597,0.607813,0.507501,0.834928,0.386636,0.684022,0.157849
0.746166,0.419299,0.544673,0.674782,0.501555,0.506053,0.197721
0.344147,0.242253,0.746062,0.592934,0.077092,0.839213,0.505634
0.533695,0.67659,0.313505,0.580604,0.519196,0.616267,0.706133
0.597569,0.83502,0.793536,0.351893,0.244261,0.955889,0.136782
0.910378,0.569321,0.960416,0.481271,0.472903,0.156806,0.019237
0.385797,0.131725,0.004228,0.623746,0.242799,0.567563,0.28464
0.971305,0.662612,0.477184,0.871721,0.531325,0.665002,0.682709
0.57048,0.509502,0.257451,0.003359,0.020533,0.183387,0.506084
0.713966,0.025512,0.416529,0.077375,0.010394,0.493506,0.508353
0.672431,0.205759,0.566558,0.407627,0.599373,0.253857,0.989826
0.682397,0.040336,0.199168,0.400142,0.934934,0.209051,0.254928
0.905191,0.992605,0.538118,0.477984,0.588475,0.966791,0.451682
0.752317,0.052297,0.276545,0.152505,0.880609,0.456547,0.790611
0.040783,0.677351,0.853902,0.389967,0.941577,0.111504,0.905739
0.02732,0.448168,0.510862,0.260375,0.016133,0.950261,0.449414
0.554324,0.066154,0.82957,0.319561,0.362381,0.995844,0.437138
0.5044,0.779581,0.875683,0.918915,0.087312,0.412253,0.510769
0.316398,0.771376,0.227098,0.32319,0.519973,0.134063,0.360601
0.730607,0.865736,0.520192,0.190858,0.23644,0.209849,0.594878
0.285981,0.576666,0.096457,0.368264,0.445754,0.961759,0.094879
0.842322,0.222403,0.662642,0.326399,0.495734,0.380674,0.664227
0.472688,0.51279,0.924529,0.466778,0.475163,0.733673,0.95257
0.017994,0.636158,0.515494,0.879045,0.649788,0.852875,0.169958
0.417099,0.832467,0.699391,0.585496,0.659717,0.671205,0.738714
0.617306,0.411937,0.778915,0.159175,0.970842,0.066144,0.639697
0.286541,0.703661,0.800865,0.168639,0.742211,0.70174,0.74785
0.01019,0.016667,0.105724,0.299771,0.278586,0.879875,0.932483
0.152035,0.240075,0.435821,0.704623,0.355768,0.72896,0.909298
0.901585,0.760717,0.746832,0.888988,0.461492,0.507466,0.201733
0.47385,0.240374,0.076578,0.601278,0.277212,0.376337,0.454449
0.147609,0.11795,0.500999,0.773794,0.740961,0.498452,0.594579
0.653804,0.420716,0.503834,0.409315,0.012438,0.283732,0.383743
0.288822,0.029373,0.004136,0.063907,0.40482,0.819872,0.341582
0.626721,0.515496,0.495114,0.257916,0.126822,0.525264,0.944224
0.454925,0.999916,0.472691,0.573074,0.754717,0.320939,0.412925
0.39593,0.957245,0.024405,0.991513,0.407109,0.265918,0.112601
0.406191,0.39029,0.088153,0.206226,0.543819,0.740108,0.193637
0.114146,0.353564,0.526556,0.474898,0.994516,0.401772,0.082953
0.816025,0.505517,0.657023,0.083556,0.60799,0.704581,0.644019
0.128108,0.093385,0.756931,0.919099,0.080387,0.491343,0.835827
0.596532,0.14877,0.409313,0.395707,0.141,0.158993,0.218355
0.840167,0.330848,0.703672,0.532668,0.216783,0.664315,0.24685
0.010985,0.241895,0.705228,0.344096,0.943426,0.513964,0.939081
0.371894,0.123457,0.063453,0.22437,0.738275,0.246002,0.110319
0.226765,0.675061,0.338815,0.580644,0.980144,0.032015,0.763604
0.698721,0.397852,0.873162,0.006204,0.940469,0.381881,0.378604
0.971928,0.961565,0.623152,0.996637,0.299868,0.053057,0.192295
0.140865,0.86213,0.029222,0.479501,0.094186,0.403078,0.897978
0.447303,0.371431,0.840084,0.356021,0.006437,0.937058,0.664471
0.004918,0.681097,0.520074,0.941516,0.287465,0.968702,0.324009
0.813236,0.49337,0.164755,0.481163,0.277927,0.787138,0.384586
0.761823,0.417394,0.829927,0.262947,0.642138,0.588636,0.883118
0.829264,0.310462,0.042979,0.814207,0.30188,0.131015,0.869739
0.321856,0.085214,0.84821,0.213191,0.284991,0.628229,0.341351
0.029462,0.696454,0.969549,0.094439,0.990787,0.226963,0.734445
0.551957,0.961558,0.15651,0.453758,0.448901,0.574003,0.958374
0.692119,0.918364,0.407371,0.350341,0.52302,0.421161,0.568557
0.607986,0.376132,0.526113,0.161468,0.72173,0.603712,0.589361
0.324358,0.420287,0.775896,0.544822,0.846988,0.864819,0.794088
0.802303,0.95798,0.631056,0.418221,0.666464,0.388816,0.609109
0.957645,0.348465,0.933384,0.22989,0.586299,0.838278,0.145742
0.158604,0.201987,0.865161,0.213302,0.124669,0.939081,0.899164
0.164863,0.221708,0.822406,0.672951,0.54889,0.301315,0.473382
0.650753,0.26078,0.011529,0.889488,0.506081,0.941751,0.695215
0.31897,0.443664,0.946675,0.047831,0.488536,0.703715,0.703011
0.816976,0.011803,0.67669,0.005062,0.085738,0.51748,0.374616
0.534973,0.183679,0.918313,0.095157,0.594039,0.896475,0.518757
0.992875,0.407198,0.086527,0.770905,0.401226,0.744945,0.022893
0.665328,0.992622,0.385765,0.821175,0.10716,0.160861,0.822835
0.351529,0.957325,0.317202,0.116016,0.746359,0.436865,0.104961
0.415154,0.725146,0.249252,0.492399,0.552737,0.367503,0.769756
0.529899,0.778668,0.683549,0.37926,0.540101,0.332138,0.104027
0.753329,0.830835,0.411002,0.248877,0.269916,0.395687,0.307361
0.413784,0.641406,0.915814,0.580107,0.307107,0.616033,0.851342
0.545194,0.352369,0.025828,0.062592,0.172823,0.684087,0.819298
0.127418,0.516157,0.431622,0.433792,0.841209,0.477738,0.018234
0.1489,0.208604,0.030765,0.041913,0.269439,0.080792,0.879343
0.000539,0.266104,0.313673,0.050729,0.022889,0.798007,0.037225
0.053894,0.22602,0.807631,0.348363,0.016581,0.613076,0.624622
0.818886,0.187925,0.829159,0.039183,0.184201,0.037273,0.368136
0.897068,0.314956,0.198317,0.423482,0.026483,0.703111,0.349225
0.591333,0.756044,0.913122,0.500556,0.348782,0.920292,0.377288
0.059021,0.81771,0.031334,0.74201,0.117573,0.491734,0.773767
0.06343,0.927259,0.153055,0.316356,0.301706,0.092946,0.146684
0.21423,0.026329,0.234413,0.220241,0.886339,0.623559,0.266966
0.824172,0.88517,0.222864,0.745428,0.343958,0.271511,0.75066
0.685346,0.071866,0.526413,0.320348,0.010858,0.734357,0.07078
0.545844,0.618223,0.648672,0.113629,0.658544,0.960875,0.641117
0.046715,0.69829,0.966508,0.808832,0.631121,0.922675,0.259249
0.001099,0.437978,0.48238,0.059771,0.806519,0.156585,0.847438
0.848497,0.120089,0.166683,0.205736,0.599662,0.830625,0.493936
0.245239,0.477024,0.185775,0.320243,0.522991,0.66543,0.66996
0.879267,0.494167,0.725078,0.944099,0.406494,0.756906,0.920651
0.20579,0.1762,0.920582,4.3e-05,0.551089,0.547611,0.690172
0.168168,0.342027,0.972537,0.307006,0.58309,0.53819,0.475471
0.888743,0.704035,0.871193,0.210616,0.643032,0.499297,0.52482
0.503995,0.965503,0.041419,0.975129,0.626819,0.33071,0.177034
0.752939,0.232007,0.401106,0.246394,0.885194,0.246531,0.371677
0.655218,0.005437,0.100145,0.136497,0.469634,0.252777,0.357508
0.420613,0.535788,0.889032,0.334954,0.971822,0.714865,0.86679
0.338007,0.961183,0.013591,0.167836,0.601132,0.406336,0.663287
0.815493,0.941436,0.963398,0.677089,0.401513,0.471611,0.507696
0.694964,0.690032,0.35202,0.215773,0.040444,0.403671,0.625655
0.218967,0.908353,0.952971,0.983125,0.539497,0.929969,0.271092
0.922881,0.920054,0.150335,0.91662,0.443399,0.103031,0.757215
0.35031,0.492647,0.89101,0.981395,0.676862,0.49187,0.63329
0.128202,0.085421,0.104541,0.486455,0.565562,0.634128,0.836289
0.726262,0.784183,0.421791,0.855598,0.716099,0.868051,0.501142
0.734216,0.873881,0.302965,0.050572,0.640221,0.831435,0.799792
0.59676,0.949248,0.464875,0.707092,0.043564,0.761203,0.18242
0.078639,0.849285,0.578534,0.328136,0.528682,0.34448,0.055623
0.358079,0.197635,0.685476,0.715163,0.112831,0.558733,0.794829
0.337944,0.310731,0.954099,0.256705,0.443001,0.22648,0.669571
0.873429,0.411543,0.860175,0.919987,0.337646,0.809746,0.873752
0.617687,0.808417,0.215243,0.893606,0.18732,0.844954,0.949563
0.339116,0.88634,0.109048,0.860985,0.301722,0.013782,0.79876
0.57106,0.527617,0.47218,0.99401,0.749441,0.039475,0.002679
0.002081,0.107153,0.209671,0.314641,0.415339,0.647192,0.729434
0.124671,0.126997,0.311152,0.60639,0.120136,0.755463,0.452523
0.686305,0.961639,0.398622,0.68314,0.389152,0.216201,0.131116
0.605106,0.371996,0.198568,0.202076,0.243659,0.851373,0.316132
0.450845,0.59271,0.545415,0.080972,0.224168,0.31765,0.318068
0.430623,0.697945,0.656139,0.153004,0.010185,0.346084,0.173633
0.43129,0.301868,0.070622,0.677352,0.082712,0.099436,0.317945
0.852921,0.29908,0.660771,0.124155,0.299342,0.756856,0.564331
0.103893,0.480891,0.501622,0.158622,0.598275,0.23242,0.801265
0.520911,0.602395,0.183941,0.344311,0.45082,0.018065,0.39349
0.825305,0.54598,0.849179,0.597005,0.140664,0.165411,0.49578
0.774273,0.839602,0.230367,0.548571,0.780133,0.753347,0.453427
0.951666,0.249597,0.681709,0.277102,0.380116,0.113203,0.032783
0.502826,0.665758,0.869429,0.994075,0.979927,0.954276,0.26699
0.823753,0.771745,0.514279,0.750478,0.306593,0.278704,0.505013
0.899976,0.864604,0.818678,0.84117,0.118362,0.719449,0.043681
0.985974,0.687678,0.410714,0.200538,0.610491,0.883523,0.016882
0.301281,0.428073,0.746331,0.972973,0.49707,0.319714,0.789441
0.736622,0.550835,0.231874,0.100241,0.253842,0.009465,0.463652
0.90865,0.299022,0.314775,0.209133,0.386062,0.479158,0.445063
0.250568,0.090582,0.25421,0.024978,0.727315,0.208903,0.497749
0.834362,0.737278,0.440314,0.007392,0.259889,0.368386,0.767773
0.854069,0.394761,0.001352,0.577129,0.380181,0.090381,0.986764
0.557807,0.805324,0.379222,0.370596,0.839885,0.358654,0.825127
0.755083,0.395814,0.83549,0.534482,0.26098,0.525625,0.855989
0.577434,0.703821,0.319921,0.54361,0.736403,0.921074,0.820437
0.877133,0.012771,0.842628,0.38477,0.455519,0.596045,0.275946
0.849746,0.027264,0.050747,0.85634,0.543153,0.655724,0.359317
0.046505,0.811307,0.837511,0.652301,0.045311,0.371144,0.191304
0.394571,0.262345,0.435202,0.301935,0.67723,0.640267,0.081941
0.154394,0.046684,0.143772,0.907011,0.042112,0.161694,0.623554
0.849062,0.61932,0.47958,0.684083,0.035524,0.249467,0.471452
0.744387,0.182865,0.484133,0.472379,0.958234,0.201306,0.521276
0.527309,0.763158,0.176693,0.388655,0.534924,0.400977,0.034278
0.74117,0.305987,0.555177,0.974575,0.869209,0.609167,0.095979
0.92767,0.551334,0.470944,0.229446,0.252512,0.701454,0.06794
0.947711,0.559432,0.680781,0.487897,0.109478,0.228944,0.297975
0.284542,0.207872,0.766291,0.079052,0.618897,0.293042,0.638964
0.763522,0.804885,0.282841,0.012693,0.76436,0.227485,0.103652
0.053967,0.008641,0.028001,0.662199,0.31734,0.901638,0.434458
0.359758,0.800389,0.257643,0.19193,0.781694,0.158937,0.683888
0.389151,0.390316,0.437862,0.401295,0.284073,0.13489,0.974712
0.104937,0.623348,0.628771,0.731374,0.051031,0.446617,0.66453
0.56721,0.633347,0.645004,0.556512,0.086994,0.487864,0.956324
0.191709,0.617385,0.308149,0.943958,0.136492,0.196233,0.542623
0.426111,0.15252,0.531879,0.127031,0.805692,0.615127,0.502128
0.243298,0.892801,0.809442,0.67856,0.064077,0.180795,0.148046
0.91295,0.143936,0.773767,0.489116,0.225664,0.369057,0.767436
0.639208,0.306916,0.295128,0.146734,0.140816,0.199386,0.946843
0.13195,0.590604,0.518358,0.671854,0.736789,0.10157,0.125025
0.529395,0.460996,0.659953,0.836173,0.334837,0.145343,0.408855
0.577767,0.484363,0.494777,0.24716,0.932595,0.89421,0.95481
0.621951,0.220624,0.440709,0.085824,0.884006,0.040592,0.749194
0.268928,0.725308,0.151025,0.961882,0.629547,0.842325,0.382343
0.434669,0.164994,0.987205,0.795163,0.282934,0.283659,0.560322
0.071431,0.875899,0.267989,0.94566,0.466179,0.927558,0.741317
0.027491,0.564782,0.216198,0.133624,0.064275,0.117705,0.183577
0.789034,0.197337,0.737252,0.744568,0.413901,0.464735,0.095438
0.895611,0.027472,0.877614,0.338167,0.139799,0.676376,0.722029
0.885511,0.055737,0.091747,0.953731,0.742825,0.97288,0.723188
0.848521,0.058801,0.622875,0.453806,0.426363,0.203231,0.198801
0.43121,0.480725,0.687813,0.236506,0.114667,0.664203,0.473961
0.31544,0.479295,0.087208,0.841884,0.326119,0.663796,0.628599
0.536036,0.382909,0.16525,0.034047,0.901955,0.199236,0.492571
0.429957,0.357891,0.221626,0.991545,0.887693,0.054734,0.465528
0.828164,0.994343,0.228288,0.360348,0.372266,0.626694,0.261564
0.6135,0.310568,0.80448,0.977521,0.978566,0.144577,0.469795
0.001496,0.103896,0.730188,0.507548,0.044342,0.004025,0.159127
0.141294,0.360026,0.878172,0.717545,0.164153,0.35588,0.132585
0.573009,0.252831,0.033783,0.913767,0.337366,0.210241,0.948197
0.441853,0.043399,0.692771,0.95772,0.469597,0.620104,0.31818
0.151424,0.528709,0.003257,0.224594,0.573215,0.318929,0.771134
0.947526,0.86684,0.086401,0.933406,0.22312,0.112323,0.915229
0.598609,0.475642,0.846874,0.223981,0.028005,0.222376,0.963376
0.442471,0.217117,0.428914,0.571457,0.391655,0.121548,0.359516
0.516286,0.720199,0.764048,0.405171,0.156553,0.671992,0.615735
0.39552,0.066185,0.226853,0.661457,0.490587,0.866102,0.4109
0.250346,0.974897,0.258306,0.876327,0.964487,0.189219,0.292919
0.537878,0.394626,0.444314,0.960393,0.207005,0.633583,0.808406
0.65558,0.819175,0.563366,0.566639,0.377389,0.549167,0.284492
0.339219,0.698537,0.400664,0.84063,0.320584,0.81266,0.82456
0.053283,0.504058,0.79013,0.907297,0.692067,0.988023,0.592401
0.392114,0.155154,0.128101,0.359109,0.567224,0.985785,0.060604
0.263098,0.738909,0.175045,0.083094,0.010354,0.99152,0.007925
0.510536,0.624048,0.97113,0.317315,0.627416,0.658083,0.901538
0.624456,0.914974,0.786902,0.82147,0.135327,0.20043,0.246183
0.016394,0.383216,0.243286,0.80201,0.868451,0.8282,0.836952
0.150079,0.553817,0.103427,0.606612,0.521983,0.249333,0.968519
0.283607,0.44945,0.00662,0.512291,0.899247,0.421492,0.572982
0.503883,0.408864,0.505433,0.534378,0.49543,0.488753,0.521582
0.222723,0.277929,0.806924,0.472173,0.276353,0.122937,0.398877
0.07883,0.106134,0.248867,0.607364,0.404721,0.860002,0.871517
0.132688,0.227429,0.035869,0.72269,0.012472,0.889877,0.79621
0.523435,0.690682,0.047273,0.966777,0.745368,0.403718,0.644064
0.308518,0.24197,0.120225,0.94649,0.137361,0.419973,0.373794
0.913088,0.108717,0.477612,0.002976,0.051373,0.339788,0.305207
0.55626,0.52957,0.688161,0.30112,0.792988,0.761122,0.921812
0.086567,0.705644,0.885685,0.152785,0.725954,0.762582,0.247494
0.168297,0.035734,0.878097,0.092706,0.963195,0.529971,0.328518
0.593099,0.221287,0.00461,0.703486,0.047275,0.914397,0.723476
0.735098,0.510853,0.46053,0.361282,0.936896,0.369361,0.078319
0.391842,0.169372,0.357859,0.278496,0.597121,0.225988,0.537234
0.371573,0.784929,0.138299,0.56831,0.050143,0.312443,0.179301
0.47004,0.258665,0.424268,0.997341,0.041165,0.37395,0.638475
0.21719,0.448236,0.854821,0.349317,0.294905,0.485331,0.575717
0.969109,0.20016,0.827259,0.960814,0.196506,0.264934,0.763042
0.548566,0.997384,0.46108,0.118593,0.351112,0.294935,0.804847
0.034197,0.733804,0.427387,0.903558,0.753746,0.134914,0.716825
0.851045,0.777789,0.178335,0.016936,0.959681,0.533641,0.014674
0.65443,0.075936,0.539389,0.750626,0.792125,0.180602,0.40318
0.226443,0.762106,0.051094,0.357726,0.874533,0.140278,0.95179
